timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,region,cloud_provider,cloud_region
2025-12-23T04:33:16,pot_batch_0,fac2927a-ff37-4952-a9ad-3e1be5c7399d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,279.05771148300005,0.0044080467491112,1.5796183254300717e-05,42.5,68.38879379008152,10.0,0.0032918238341486,0.005296963404234,0.0007744368990888,0.0093632241374715,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-23T04:37:46,pot_batch_1,f84d79b7-fae2-49c9-a8f7-80937a0d27a3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,269.331577674,0.0042665754319496,1.5841348678074345e-05,42.5,68.7196244035125,10.0,0.0031770598903236,0.0051382254994659,0.0007474365690527,0.0090627219588423,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-23T04:42:06,pot_batch_2,874aba8c-0096-4895-9264-9d1e67eda07d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,257.645946007,0.0040723938060365,1.5806162950167093e-05,42.5,68.51753416638896,10.0,0.0030390218945409,0.0048962550281119,0.0007149797901777,0.0086502567128307,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-23T04:47:13,pot_batch_3,4a156dff-ab07-4f58-b215-076a475a9521,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,305.72775751099994,0.0048475439984644,1.585575362188053e-05,42.5,68.84748834809896,10.0,0.0036059679914236,0.005842459118408,0.0008483423114611,0.0102967694212927,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-23T04:51:34,pot_batch_4,928167d3-bb33-45d1-a031-9f1ee7ac9b61,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,259.864612676,0.0041129271869714,1.5827192262223926e-05,42.5,68.64463405837665,10.0,0.0030655210178562,0.004949639793042,0.0007211937026916,0.0087363545135899,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-23T04:55:48,pot_batch_5,8f47e395-6223-462d-84f4-c6e95672ef6a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,252.50536691000025,0.0039965614409748,1.5827629685191382e-05,42.5,68.62018990488045,10.0,0.0029784863520666,0.0048099616257439,0.0007007316250527,0.0084891796028634,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-23T05:00:36,pot_batch_6,a35f401d-dae2-4121-a59c-d297adfdb5a1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,286.6348948150003,0.004543581139034,1.5851458497286566e-05,42.5,68.84957509416108,10.0,0.0033810452902631,0.0054746527130519,0.0007954175616777,0.0096511155649929,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-23T05:04:43,pot_batch_7,1bc6614a-a7b0-4f56-9cec-d510b631d245,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,244.88282854399995,0.0038756820298291,1.582667944858697e-05,42.5,68.65707267330693,10.0,0.0028883037499874,0.004664620953916,0.0006794924178472,0.0082324171217507,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-23T05:08:46,pot_batch_8,21be49aa-b83e-4554-9a9d-0cafef62493b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,242.3394144130002,0.0038356358464708,1.5827536167658292e-05,42.5,68.71815187500397,10.0,0.0028578344575097,0.0046171792492959,0.0006723404807305,0.0081473541875362,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-23T05:12:49,pot_batch_9,6bddcab5-108a-48b6-a754-b37a2a97ed86,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,241.37670049300004,0.0038217042868887,1.583294609249004e-05,42.5,68.62114730092766,10.0,0.0028471214090083,0.0046008195139859,0.0006698209479499,0.0081177618709443,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
