timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-12-07T05:57:22,few_shot_batch_0,8606019e-7866-413f-8916-cdb27b1464bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,245.147086434,0.0028771993153802,1.1736624559700396e-05,42.5,68.56129635583096,10.0,0.002891699292918,0.004666782344534,0.0006803024031333,0.0082387840405853,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-07T06:01:32,few_shot_batch_1,0c9d7a2b-2c0d-46fe-a09d-fc403ff3af3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,248.84705520499995,0.0029343228993395,1.1791672185641376e-05,42.5,69.14200552862027,10.0,0.0029353510734708,0.0047764129877939,0.0006905918491416,0.0084023559104064,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-07T06:05:46,few_shot_batch_2,4c8d1b13-2c29-4faa-bbc4-afc540784b94,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,253.271635914,0.0029864835858925,1.179162275757792e-05,42.5,69.14747937005166,10.0,0.0029874216991638,0.0048614575002739,0.0007028374555027,0.0085517166549406,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-07T06:09:57,few_shot_batch_3,b68ae4d2-c19d-4166-9669-5ceefc39298b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,248.8912670730001,0.0029346568030292,1.1790919133247655e-05,42.5,69.15876969070966,10.0,0.0029355823944305,0.004777112988354,0.0006906166519944,0.008403312034779,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-07T06:13:41,few_shot_batch_4,88d0f3bf-565c-4eb4-8552-a97fc4875b36,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,222.723903305,0.0026270385791016,1.17950455255097e-05,42.5,69.18352070586859,10.0,0.0026270324764437,0.004277372033006,0.0006180508879944,0.0075224553974442,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-07T06:17:40,few_shot_batch_5,86901761-cfd6-4bb1-94bf-cb014a5282da,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,237.94913374799967,0.0028045788235348,1.1786463683894171e-05,42.5,69.09457142517061,10.0,0.0028067580263951,0.00456376476212,0.0006603143969333,0.0080308371854484,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-07T06:22:13,few_shot_batch_6,01762fdd-b189-482d-bdec-09314cead693,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,271.1216468959997,0.0031975012397687,1.179360363281994e-05,42.5,69.22273475956102,10.0,0.0031976285550208,0.005206061942624,0.0007522696206333,0.0091559601182781,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-07T06:26:09,few_shot_batch_7,78766b0f-135e-4080-af37-61e286a62b4f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,235.3596721910003,0.0027724163320615,1.1779487565786685e-05,42.5,69.02063037737446,10.0,0.0027763747015361,0.004509177774006,0.0006531882673555,0.0079387407428976,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-07T06:29:51,few_shot_batch_8,0f98d24a-3972-43df-a65e-fafad4b65cc6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,219.8939824289996,0.0025905390640146,1.1780854734627135e-05,42.5,69.05173751742205,10.0,0.0025935196348305,0.004214253649178,0.0006101667186277,0.0074179400026363,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-07T06:33:42,few_shot_batch_9,ac11ca06-74ce-4e00-b17e-b83bee4e20d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,229.69824996399984,0.002705892312139,1.1780204300917276e-05,42.5,68.99576538138129,10.0,0.0027092803686145,0.0044015746323679,0.0006373959726722,0.0077482509736547,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
