timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-12-01T05:56:16,zero_shot_batch_0,5dd97d6b-1503-4d8d-b378-a83afa434fd4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,416.390942622,0.0049119767107326,1.1796550327925216e-05,42.5,69.1808102101347,10.0,0.0049120366755916,0.00799767028702,0.0011556082610444,0.0140653152236561,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-01T06:02:10,zero_shot_batch_1,78415d88-78fb-47d5-8a67-74a89bc2feb6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,352.8144106609999,0.0041677192332288,1.1812780621462202e-05,42.5,69.36118284069106,10.0,0.0041618577323486,0.0067931637678599,0.0009791321473388,0.0119341536475475,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-01T06:09:28,zero_shot_batch_2,4097c6ab-4f1c-420a-affe-8e1d379819ac,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,435.9999925750001,0.005152042156151,1.1816610651122362e-05,42.5,69.51828417626598,10.0,0.0051430174904597,0.0083997683864759,0.0012099503918444,0.0147527362687801,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-01T06:18:45,zero_shot_batch_3,53323e61-f85d-4762-acdf-9caaecedf68c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,555.8454480319999,0.0065711195232055,1.1821846425964163e-05,42.5,69.44660588265936,10.0,0.0065570059943506,0.010716618851066,0.0015426018814444,0.0188162267268611,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-01T06:25:37,zero_shot_batch_4,28ddf867-56d8-4a0d-8181-00a69c58d0e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,410.3050495870002,0.0048486495084616,1.1817182151041431e-05,42.5,69.40027928259288,10.0,0.0048398493798791,0.0079054768799319,0.0011386531972833,0.0138839794570945,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-01T06:32:47,zero_shot_batch_5,87ac157a-fb44-4b3e-9473-7ffd5b105ccc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,429.1959036369999,0.0050715934698501,1.1816500173635148e-05,42.5,69.39757381825369,10.0,0.0050624513113416,0.008268910504012,0.0011910117707861,0.0145223735861397,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-01T06:38:57,zero_shot_batch_6,4583405d-508e-4a5a-a979-df802994f443,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,368.4189848440001,0.004352229863717,1.1813261647088808e-05,42.5,69.37170661295814,10.0,0.0043455034640013,0.0070946517868279,0.0010223397005888,0.0124624949514182,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-01T06:44:35,zero_shot_batch_7,6506c787-cd3d-407d-bad0-b77c031cef7d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,336.8740394729998,0.0039788396177605,1.181106037136315e-05,42.5,69.3771436640101,10.0,0.0039726983687375,0.0064859671332139,0.0009346363689416,0.0113933018708931,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-01T06:49:33,zero_shot_batch_8,795842d8-cae4-4f48-9520-48dfad8a8af4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,296.8209339220002,0.0035020860214456,1.1798649021048975e-05,42.5,69.21985818961724,10.0,0.0035009661315889,0.0057035162294759,0.000823648213,0.0100281305740649,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-01T06:55:35,zero_shot_batch_9,842a0481-fb97-488c-a5f5-3e2c65d0798d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,360.4720952039997,0.004255443504024,1.1805195355318146e-05,42.5,69.83720497152727,10.0,0.0042511639724215,0.006934061658356,0.0010001241429249,0.0121853497737025,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
