timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,region,cloud_provider,cloud_region
2025-12-03T04:38:41,cot_batch_0,37867986-5800-4346-8cfe-3b2efe93e554,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,244.827136122,0.0038718430330795,1.5814599208276413e-05,42.5,68.60295192302193,10.0,0.0028877626952611,0.004657134003482,0.0006793659298555,0.0082242626285986,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8461,1.2939,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-03T04:44:57,cot_batch_1,c6fb712c-ecd7-4fd6-85c8-12264b2935af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,374.137207284,0.0059443622439122,1.5888187884505203e-05,42.5,69.07905183723322,10.0,0.0044132597911013,0.0071750315733539,0.0010382525929777,0.0126265439574331,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8461,1.2939,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-03T04:50:31,cot_batch_2,138b1013-2998-450b-98a4-4511fed16e14,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,332.751885849,0.0052839716390345,1.5879614402643313e-05,42.5,69.07428196732124,10.0,0.0039243507115236,0.00637619815651,0.0009232456169722,0.0112237944850058,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8461,1.2939,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-03T04:57:11,cot_batch_3,f7273dd8-ac72-463d-8a9a-607399da4cd2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,398.1412101410001,0.0063295662324396,1.5897792218489618e-05,42.5,69.16108414574698,10.0,0.0046963462350638,0.0076435619481779,0.0011048556090777,0.0134447637923196,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8461,1.2939,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-03T05:01:30,cot_batch_4,830a31af-d747-4b93-8c8c-5391cfbba0fc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,258.28512373700005,0.0040946526152648,1.585322668228551e-05,42.5,68.84754500873062,10.0,0.0030463585647312,0.0049345525587499,0.0007166259907833,0.0086975371142645,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8461,1.2939,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-03T05:06:01,cot_batch_5,35a21857-a667-4ce6-ad8a-fa512854f64f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,268.84002089399974,0.0042650055859519,1.586447423924875e-05,42.5,68.89875530224481,10.0,0.0031711584042979,0.0051421566137219,0.0007460723981611,0.009059387416181,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8461,1.2939,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-03T05:11:54,cot_batch_6,1c54c7e1-6e16-4f34-a6d6-aa8aff95f009,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,352.05285324199986,0.0055908025681796,1.588057735278908e-05,42.5,69.04413902607314,10.0,0.0041521655294201,0.0067465406750059,0.0009768342636444,0.0118755404680705,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8461,1.2939,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-03T05:15:35,cot_batch_7,bdd6c7e4-598c-40cb-bb84-963ab55e41ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,219.32097949000035,0.0034746583136584,1.584279954310947e-05,42.5,68.77335092861654,10.0,0.0025866211204326,0.0041854452927979,0.0006085278598388,0.0073805942730695,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8461,1.2939,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-03T05:19:16,cot_batch_8,b9129fb1-71a1-4ea6-9471-6d0864743d23,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,218.45525093199967,2.892371517931281e-05,1.3240109842137018e-07,42.5,68.68178543670405,10.0,0.0025768233099743,0.0041629344414559,0.0006062181597916,0.0073459759112219,0.0,Canada,CAN,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-71.2,46.8,12.671436309814451,machine,N,1.0,0.0,quebec,,
2025-12-03T05:23:56,cot_batch_9,0badbd42-1c48-49fc-8ccb-f49304b85e36,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,278.7624302099998,0.0044235507963205,1.5868532904481232e-05,42.5,68.98263044293931,10.0,0.0032875003914215,0.005335267045988,0.0007733891704555,0.009396156607865,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8461,1.2939,12.671436309814451,machine,N,1.0,0.0,,,
