timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-12-11T06:54:01,zero_shot_batch_0,a6f63691-0c16-432f-a621-3f32a1c770b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,370.2824187130001,0.001735151880314,4.686022864236767e-06,42.5,69.17355731145098,10.0,0.0043679327364701,0.0071100667991599,0.0010276154961416,0.0125056150317717,0.0,United States,USA,oregon,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671428680419922,machine,N,1.0,0.0,,
2025-12-11T07:00:31,zero_shot_batch_1,0a300430-f096-45c9-a6d8-20e7d57e2860,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,388.6263912899999,0.0018244580287123,4.694632350253576e-06,42.5,69.38679360753109,10.0,0.0045845608916145,0.0074861448777999,0.0010785579968055,0.0131492637662201,0.0,United States,USA,oregon,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671428680419922,machine,N,1.0,0.0,,
2025-12-11T07:06:44,zero_shot_batch_2,698f327b-dab0-4f9b-885a-3722c9838357,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,371.732360126,0.0017443934774176,4.692605929777953e-06,42.5,69.34311815211788,10.0,0.0043848303629305,0.007155815169092,0.0010315756896555,0.0125722212216781,0.0,United States,USA,oregon,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671428680419922,machine,N,1.0,0.0,,
2025-12-11T07:14:20,zero_shot_batch_3,d93c81be-6c37-49f1-abfe-e5e4843f62d8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,455.0099649639999,0.0021376840931512,4.698103904868039e-06,42.5,69.51654888661541,10.0,0.0053670654821909,0.008777055354972,0.0012626309473861,0.015406751784549,0.0,United States,USA,oregon,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671428680419922,machine,N,1.0,0.0,,
2025-12-11T07:19:42,zero_shot_batch_4,c2ade08a-7b1e-4710-9001-2988902cde38,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,320.5397727129998,0.0015043213683756,4.693088023502679e-06,42.5,69.35181069096157,10.0,0.0037806980711048,0.0061718324374619,0.0008894390794611,0.0108419695880279,0.0,United States,USA,oregon,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671428680419922,machine,N,1.0,0.0,,
2025-12-11T07:26:26,zero_shot_batch_5,cc507e55-232e-4cc0-befe-7bd2078e9894,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,402.4512403499998,0.0018897189684165,4.695522783761711e-06,42.5,69.43092181854361,10.0,0.0047467191876319,0.0077561562049199,0.0011167380864583,0.0136196134790102,0.0,United States,USA,oregon,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671428680419922,machine,N,1.0,0.0,,
2025-12-11T07:32:10,zero_shot_batch_6,f526a3e1-4f3d-40ea-bd0f-bdfbde4744dc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,342.04186894099985,0.001605559819649,4.694044692891148e-06,42.5,69.3910114982956,10.0,0.0040342062229888,0.0065883183262059,0.0009490924618638,0.0115716170110587,0.0,United States,USA,oregon,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671428680419922,machine,N,1.0,0.0,,
2025-12-11T07:38:28,zero_shot_batch_7,984ae9d2-d803-4f6b-adfd-b6bfe29bee99,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,376.93991745999983,0.0017695198478619,4.6944347517923365e-06,42.5,69.31550640079355,10.0,0.0044457631127895,0.007261645531534,0.0010459037656749,0.0127533124099985,0.0,United States,USA,oregon,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671428680419922,machine,N,1.0,0.0,,
2025-12-11T07:44:13,zero_shot_batch_8,72a7e3e9-e299-456c-9a43-917ef9cff21f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,343.9246361810001,0.001613758103569,4.692185245839158e-06,42.5,69.3383543385474,10.0,0.0040563569317458,0.00662002890713,0.0009543179782361,0.0116307038171119,0.0,United States,USA,oregon,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671428680419922,machine,N,1.0,0.0,,
2025-12-11T07:49:49,zero_shot_batch_9,38a017e8-2d01-4cba-a7fe-6b14277f95cb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,333.93761653599995,0.001567676653846,4.6945195036961415e-06,42.5,69.44701935539457,10.0,0.0039385664377465,0.0064334295911839,0.0009265888095027,0.0112985848384333,0.0,United States,USA,oregon,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671428680419922,machine,N,1.0,0.0,,
