timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,region,cloud_provider,cloud_region
2025-12-18T16:05:32,react_batch_0,1024d916-1a1d-43de-9989-89101933ef8a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.948848954,0.0047529784345771,1.5793309896671763e-05,42.5,68.40423821438759,10.0,0.0035497463355041,0.00571105456884,0.0008350998282166,0.0100959007325608,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-18T16:10:32,react_batch_1,17c985c5-4baf-42fb-af81-d90f0523efc4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,298.380219102,0.0047239770934254,1.5832071937083006e-05,42.5,68.66133736960404,10.0,0.0035193803119111,0.0056869545495599,0.0008279635168166,0.0100342983782877,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-18T16:14:50,react_batch_2,539fba4e-0df7-4f2e-a29d-a56e49102240,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,257.25405870200007,0.0040681675944318,1.581381306463404e-05,42.5,68.58404451548618,10.0,0.0030341870815076,0.0048932866924039,0.0007138059546083,0.0086412797285199,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-18T16:21:17,react_batch_3,77ffb422-f9d4-4536-b0d9-8cec0c713cbc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,385.6565912110002,0.0061208012607303,1.5871117984812466e-05,42.5,68.94716535103433,10.0,0.0045494062671743,0.0073815989608299,0.0010703165290055,0.0130013217570098,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-18T16:24:44,react_batch_4,91e384e5-75ba-4783-a711-2d63c3d443a7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,205.045592946,0.003231597139792,1.576038330481531e-05,42.5,68.1487148307446,10.0,0.0024183168790152,0.0038770486571919,0.0005689374224638,0.0068643029586711,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-18T16:29:14,react_batch_5,3741d4c9-590c-4b51-923c-ba3b7c846014,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,268.26701224399994,0.0042473361611515,1.583249511605422e-05,42.5,68.65569208185342,10.0,0.0031644818385944,0.0051128977014259,0.0007444758820138,0.0090218554220343,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-18T16:33:42,react_batch_6,c682a4be-8ff5-4228-b48f-e7e54991963e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,266.3143329200002,0.004214357815345,1.5824750283384167e-05,42.5,68.61970978272568,10.0,0.0031409793101194,0.005071861835264,0.0007389642837527,0.0089518054291362,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-18T16:37:32,react_batch_7,d7727be3-62b3-4d15-9c17-a5396fb5d146,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,229.21473781500023,0.0036234114811865,1.58079341482441e-05,42.5,68.48439143935776,10.0,0.0027035890755,0.00435690348552,0.0006360714210833,0.0076965639821033,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-18T16:43:14,react_batch_8,529a3db4-a4e7-4380-88a5-18f1cc4f260a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,340.4022408420001,0.0053938986714601,1.5845661468379712e-05,42.5,68.78416810167325,10.0,0.0040145923471298,0.006498220754128,0.0009444796885416,0.0114572927897995,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
2025-12-18T16:46:50,react_batch_9,410eaf7a-abe2-40c1-b7d9-912d04c04d92,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,213.92568936,0.0033796721052048,1.579834621693085e-05,42.5,68.40230902452079,10.0,0.002523242292577,0.0040619843606959,0.0005936054311583,0.0071788320844314,0.0,Singapore,SGP,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,103.8507,1.2872,12.671436309814451,machine,N,1.0,0.0,,,
