timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-12-14T07:57:53,self_consistency_cot_batch_0,68b1c181-fc12-4079-8f45-cdb24681681a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,988.958384158,0.0116700719314103,1.180036705118414e-05,42.5,69.23106409237937,10.0,0.0116653772925687,0.019007160205716,0.0027444044101277,0.0334169419084125,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-14T08:11:37,self_consistency_cot_batch_1,676d2dab-8ec4-4f53-9da3-209124605d3d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,822.1030912180001,0.0097136562258314,1.18156181744069e-05,42.5,69.39296830512328,10.0,0.0096966731880631,0.0158369096139619,0.0022812145466722,0.0278147973486974,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-14T08:25:34,self_consistency_cot_batch_2,66f2d98b-7d20-48cd-941f-5ad5f79721cd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,836.2216100360001,0.009880525172532,1.1815677870495004e-05,42.5,69.4003203554116,10.0,0.0098629615001819,0.0161093642763699,0.0023202963817083,0.0282926221582602,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-14T08:42:20,self_consistency_cot_batch_3,e176eb3f-11ab-464b-8c48-9558bc4c8fe9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1003.8249568060004,0.0118605263725865,1.181533323332059e-05,42.5,69.39857992118225,10.0,0.0118393004814874,0.0193377071368199,0.0027852955384666,0.0339623031567741,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-14T08:56:57,self_consistency_cot_batch_4,7567de63-e5c8-4db2-bce0-2452b4ad0f67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,876.0369370070002,0.0103515613391821,1.1816352601008456e-05,42.5,69.41353648043348,10.0,0.0103318028086346,0.0168789507253719,0.0024306682126555,0.0296414217466621,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-14T09:12:37,self_consistency_cot_batch_5,b3af1344-547c-4626-9fe0-98ae1b6e0b05,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,938.1601234649996,0.011086924916438,1.1817732004521416e-05,42.5,69.4241263876702,10.0,0.0110648741427395,0.0180791447410819,0.0026030969911333,0.0317471158749548,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-14T09:28:26,self_consistency_cot_batch_6,8f0cf589-8c03-4338-8a4d-404112b888b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,947.5572887489998,0.0111993367831542,1.181916588699348e-05,42.5,69.44802390004703,10.0,0.0111753940964896,0.0182644526671059,0.0026291575146139,0.0320690042782095,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-14T09:43:13,self_consistency_cot_batch_7,6762b875-e604-47dc-9044-4edd8fb96916,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,886.1789891049993,0.0104732285900027,1.1818412215550498e-05,42.5,69.43263349288141,10.0,0.0104514386758082,0.0170795511636299,0.0024588228577444,0.0299898126971827,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-14T09:56:59,self_consistency_cot_batch_8,82851932-4996-4960-9aca-d463f7ea4120,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,824.0821707890009,0.0097384467750324,1.1817324922475314e-05,42.5,69.407873866042,10.0,0.0097202169166638,0.01587877520301,0.0022867923101138,0.0278857844297877,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-14T10:10:06,self_consistency_cot_batch_9,e638c57c-a8c9-4280-bc9b-887d82b364ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,786.3692463340012,0.009293613003393,1.181838309002955e-05,42.5,69.43319578267308,10.0,0.0092750154517777,0.0151549674017419,0.0021820318520416,0.0266120147055614,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
