timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-12-06T03:54:47,zero_shot_batch_0,0a7cd9ff-e2b3-4ead-b616-15353dfb5dc3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,270.1464458579999,0.0031274012831225,1.1576688611207854e-05,42.5,68.39800942959164,10.0,0.003186604045352,0.0050189359595899,0.0007496907439888,0.0089552307489309,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-06T03:59:51,zero_shot_batch_1,053cdc73-788e-4b40-b110-bdcc7b67afce,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,302.5433545389999,0.0035264035958051,1.165586202076229e-05,42.5,67.81630348876267,10.0,0.0035689991230875,0.005689121773516,0.0008396424076194,0.0100977633042229,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-06T04:04:06,zero_shot_batch_2,233b2f56-5029-4adc-8306-f3d946abd841,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,252.93481840000004,0.0029448670865434,1.1642790443687864e-05,42.5,67.61010291269042,10.0,0.0029835246677791,0.0047471149087999,0.0007019093346361,0.0084325489112152,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-06T04:09:19,zero_shot_batch_3,9b4896f1-7eb8-4c7a-a135-f426ba91d287,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,311.57091413499984,0.0036307468996309,1.1653035424410094e-05,42.5,67.72522213928141,10.0,0.0036749581906597,0.005857040241184,0.0008645491594833,0.010396547591327,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-06T04:14:10,zero_shot_batch_4,eb944940-5d27-4b31-afc7-8c9efbc70db1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,290.3227417779999,0.0033888152043582,1.1672579225466237e-05,42.5,67.96859613073262,10.0,0.0034244361119263,0.005473691323394,0.0008056551538499,0.0097037825891703,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-06T04:18:01,zero_shot_batch_5,71bde8b9-a99d-4425-b7d5-cf4243815466,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,229.03069848899983,0.0026705328148818,1.166015225251628e-05,42.5,67.8360151918664,10.0,0.0027016606977715,0.004309767614478,0.0006355716774611,0.0076469999897106,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-06T04:22:25,zero_shot_batch_6,a74d51ec-fd2c-40fa-8307-24e5743f42cf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,262.61114769200003,0.003065058618948,1.167147185443487e-05,42.5,67.94383175570226,10.0,0.0030976402100708,0.00495031923803,0.0007287547330333,0.0087767141811341,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-06T04:27:42,zero_shot_batch_7,c828c9f6-ba5b-494d-aa80-ccbd70d18f4f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,315.5430646220002,0.003687335563966,1.168568090185472e-05,42.5,68.15887579506132,10.0,0.0037219619653138,0.0059610133799179,0.0008756123877388,0.0105585877329707,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-06T04:32:14,zero_shot_batch_8,7643c5bf-c885-43f0-9323-949df50b07ed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,270.7555680989999,0.0031586805933239,1.1666170396794932e-05,42.5,67.84766526889574,10.0,0.0031935093421006,0.005100009357782,0.0007512795254166,0.0090447982252993,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-06T04:37:40,zero_shot_batch_9,fff21b2d-ab8e-4002-a5ea-0523e6819008,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,324.60167386600006,0.0037934736062322,1.1686549736642102e-05,42.5,68.0920820908611,10.0,0.003828470838386,0.006133363795576,0.0009006765721055,0.0108625112060676,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-06T04:41:30,zero_shot_batch_10,8c96cfc4-e37a-48c6-8e60-8191f20472cd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,229.1828955460005,0.0026747142428884,1.1670653852750724e-05,42.5,67.97445505914466,10.0,0.0027031536455513,0.004319888455908,0.0006359312966083,0.0076589733980677,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
2025-12-06T04:45:59,zero_shot_batch_11,65b981db-f4c3-4560-899c-5854ba5bd632,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,267.2950631240001,0.003122673232259,1.1682494976760613e-05,42.5,68.015622364481,10.0,0.0031529566645111,0.005046965426458,0.0007417700095305,0.0089416921004996,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671436309814451,machine,N,1.0,0.0,,
