timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,cloud_provider,cloud_region
2025-12-24T06:52:33,pot_batch_0,bceedc27-8de0-4462-8ecb-ae330289ffff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,303.423546387,0.0035758329615537,1.1784955400241008e-05,42.5,69.03771845160801,10.0,0.0035795415273006,0.005817628820766,0.0008421326359027,0.0102393029839694,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-24T06:57:23,pot_batch_1,31897683-a26b-42b1-853a-bfdc2a4cf56b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,288.87116872900003,0.0034140811251146,1.181869807269527e-05,42.5,69.4342948714104,10.0,0.0034074924779173,0.0055669836202499,0.0008016547859527,0.0097761308841201,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-24T07:03:31,pot_batch_2,4092eb3d-1a0a-459d-8205-e821dee9b5ce,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,366.026847227,0.0043272420465015,1.182219850616022e-05,42.5,69.47742573995616,10.0,0.0043176743770888,0.0070574931459899,0.0010157754755138,0.0123909429985927,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-24T07:10:54,pot_batch_3,d450a2f3-0f19-4b1d-b86f-0872a7feeae8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,441.2730611000002,0.0052194853816315,1.1828243873805725e-05,42.5,69.53431241091674,10.0,0.0052048773738402,0.00851645681316,0.0012245239717944,0.0149458581587947,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-24T07:15:30,pot_batch_4,e48e2b9b-ae0b-44c4-8ca9-ec0fcb74b04d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,274.813509114,0.0032476979275802,1.181782488805171e-05,42.5,69.42813900326125,10.0,0.0032411765492868,0.0052959959034599,0.0007625245516833,0.0092996970044301,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-24T07:19:44,pot_batch_5,12d71643-4116-44c2-869d-f6eb42c0e71c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,252.35137996400024,0.002980413056716,1.1810567697871377e-05,42.5,69.34499197655036,10.0,0.002976477639327,0.0048575816638399,0.0007002745522472,0.0085343338554143,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-24T07:25:16,pot_batch_6,16666f2c-81a6-42ea-a785-0e4cffab7f5b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,331.19107897899994,0.0039144602602486,1.1819340884169486e-05,42.5,69.3306222335752,10.0,0.0039067864245618,0.0063830567731079,0.0009191100879944,0.0112089532856642,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-24T07:30:50,pot_batch_7,cdb61c2b-85b6-42a7-86a7-df4ac4a40b54,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,332.86273002200005,0.0039324751326788,1.1814104668368586e-05,42.5,69.38391518615704,10.0,0.0039262598828527,0.006410560684,0.0009237178289138,0.0112605383957666,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-24T07:35:04,pot_batch_8,2e179fba-11ac-44cb-868c-3c1b353c1aaf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,252.4492755190004,0.0029824941036088,1.181423118556112e-05,42.5,69.38749251645753,10.0,0.002977619978493,0.0048621586119459,0.0007005142876388,0.0085402928780779,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
2025-12-24T07:40:58,pot_batch_9,09f522a3-6d47-4e9d-8086-38a37d8f52ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,352.74612135200005,0.0041692657531705,1.1819451726898192e-05,42.5,69.43707078529123,10.0,0.0041605649025597,0.006799199606022,0.0009788175578611,0.0119385820664428,0.0,United States,USA,nevada,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.2.0,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671428680419922,machine,N,1.0,0.0,,
